Bill To:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOAA Pacific
FINANCIAL MANAGEMENT DIVISION 7600 SAND POINT WAY NE
SEATTLE, WA 98115-6349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terms: NET 30,,,,,Due Date: 05/15/2021,,,,,,,,,,,,"Amount Due: $15,034.67",,,,,,,,,,,,
Payments by Check,,,,,Payments by Wire Transfer,,,,,,,,,,,,,,,,,,,,,,,,
Payable to:,,,,,Account Name: Inmarsat Government Inc.,,,,,,,,,,,,,,,,,,,,,,,,
Inmarsat Government Inc.,,,,,"Address: 11600 Sunrise Valley Drive, Suite 200,",,,,,,,,,,,,,,,,,,,,,,,,
Remittance Address:,,,,,"Reston, VA 20191",,,,,,,,,,,,,,,,,,,,,,,,
Inmarsat Government,,,,,Bank Name: Citibank,,,,,,,,,,,,,,,,,,,,,,,,
Attn: Accounts Receivable,,,,,"City/State: Reston, VA",,,,,,,,,,,,,,,,,,,,,,,,
"11600 Sunrise Valley Drive,",,,,,Account Number: 15437371,,,,,,,,,,,,,,,,,,,,,,,,
"Suite 200, Reston, VA 20191",,,,,A/T ABA No: 254070116,,,,,,,,,,,,,,,,,,,,,,,,
703-621-6450,,,,,Swift Code (for international wires): Citius 33,,,,,,,,,,,,,,,,,,,,,,,,
Purchase Orders on this Invoice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1305M319FNRMA
0221 P20001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Usage Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product Code,,Description,,,,,,,,,,,Amount,,,,,,,,,,,,,,,,
,,,881621455443,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455443,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455447,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455447,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455448,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,14.67,,,,$11.00,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455448,,,,,,,,,,,,,,,$26.44,,,,
,,,881621455455,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455455,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455458,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,10.33,,,,$7.75,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,,$1.65,,,,,6.33,,,,$10.45,,,,
,,,,,,,,,,Total for 881621455458,,,,,,,,,,,,,,,$33.64,,,,
,,,881621455459,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455459,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455461,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455461,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455590,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455590,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455718,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455718,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455793,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455793,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455794,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455794,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455795,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455795,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455798,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455798,,,,,,,,,,,,,,,$15.44,,,,
,,,881621455920,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,18.33,,,,$13.75,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621455920,,,,,,,,,,,,,,,$29.19,,,,
,,,881621456216,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,39.67,,,,$29.75,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621456216,,,,,,,,,,,,,,,$45.19,,,,
,,,881621456219,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,84.00,,,,$63.00,,,,
PO Number,,,MSISDN,,,,Product Code,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,,881621456219,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621456219,,,,,,,,,,,,,,,$78.44,,,,
,,,881621456637,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621456637,,,,,,,,,,,,,,,$15.44,,,,
,,,881621456941,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,81.00,,,,$60.75,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621456941,,,,,,,,,,,,,,,$76.19,,,,
,,,881621456945,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621456945,,,,,,,,,,,,,,,$15.44,,,,
,,,881621456953,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621456953,,,,,,,,,,,,,,,$15.44,,,,
,,,881621457058,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457058,,,,,,,,,,,,,,,$15.44,,,,
,,,881621457059,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457059,,,,,,,,,,,,,,,$15.44,,,,
,,,881621457309,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457309,,,,,,,,,,,,,,,$15.44,,,,
,,,881621457512,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,85.67,,,,$64.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457512,,,,,,,,,,,,,,,$79.69,,,,
,,,881621457513,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,88.33,,,,$66.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457513,,,,,,,,,,,,,,,$81.69,,,,
,,,881621457515,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,87.00,,,,$65.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457515,,,,,,,,,,,,,,,$80.69,,,,
,,,881621457554,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457554,,,,,,,,,,,,,,,$15.44,,,,
,,,881621457560,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457560,,,,,,,,,,,,,,,$15.44,,,,
,,,881621457795,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457795,,,,,,,,,,,,,,,$15.44,,,,
,,,881621457911,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457911,,,,,,,,,,,,,,,$15.44,,,,
,,,881621457914,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621457914,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458053,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458053,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458245,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458245,,,,,,,,,,,,,,,$15.44,,,,
PO Number,,,MSISDN,,,,Product Code,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,,881621458246,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458246,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458248,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458248,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458249,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458249,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458250,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458250,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458254,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458254,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458255,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458255,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458289,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458289,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458296,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458296,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458298,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458298,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458299,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458299,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458300,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458300,,,,,,,,,,,,,,,$15.44,,,,
,,,881621458674,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,17.33,,,,$13.00,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458674,,,,,,,,,,,,,,,$28.44,,,,
,,,881621458776,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,41.33,,,,$31.00,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458776,,,,,,,,,,,,,,,$46.44,,,,
,,,881621458778,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,35.00,,,,$26.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621458778,,,,,,,,,,,,,,,$41.69,,,,
,,,881621466268,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466268,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466275,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466275,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466282,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,14.00,,,,$10.50,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466282,,,,,,,,,,,,,,,$25.94,,,,
,,,881621466286,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,9.33,,,,$7.00,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
PO Number,,,MSISDN,,,,Product Code,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,,881621466286,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,,$1.65,,,,,6.00,,,,$9.90,,,,
,,,,,,,,,,Total for 881621466286,,,,,,,,,,,,,,,$32.34,,,,
,,,881621466287,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,15.33,,,,$11.50,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466287,,,,,,,,,,,,,,,$26.94,,,,
,,,881621466289,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466289,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466323,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466323,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466324,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,38.00,,,,$28.50,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466324,,,,,,,,,,,,,,,$43.94,,,,
,,,881621466412,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,47.33,,,,$35.50,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466412,,,,,,,,,,,,,,,$50.94,,,,
,,,881621466528,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466528,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466529,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,53.33,,,,$40.00,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466529,,,,,,,,,,,,,,,$55.44,,,,
,,,881621466530,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,5.33,,,,$4.00,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466530,,,,,,,,,,,,,,,$19.44,,,,
,,,881621466633,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466633,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466635,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466635,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466638,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466638,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466639,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466639,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466642,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466642,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466644,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466644,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466771,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,52.33,,,,$39.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466771,,,,,,,,,,,,,,,$54.69,,,,
PO Number,,,MSISDN,,,,Product Code,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,,881621466778,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,10.33,,,,$7.75,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466778,,,,,,,,,,,,,,,$23.19,,,,
,,,881621466784,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466784,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466789,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,2.00,,,,$1.50,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466789,,,,,,,,,,,,,,,$16.94,,,,
,,,881621466792,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466792,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466801,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466801,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466835,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466835,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466836,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,53.00,,,,$39.75,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,,$1.65,,,,,3.67,,,,$6.05,,,,
,,,,,,,,,,Total for 881621466836,,,,,,,,,,,,,,,$61.24,,,,
,,,881621466840,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,13.00,,,,$9.75,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466840,,,,,,,,,,,,,,,$25.19,,,,
,,,881621466842,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,183.33,,,,$137.50,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,,$1.65,,,,,59.00,,,,$97.35,,,,
,,,,,,,,,,Total for 881621466842,,,,,,,,,,,,,,,$250.29,,,,
,,,881621466844,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,24.33,,,,$18.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466844,,,,,,,,,,,,,,,$33.69,,,,
,,,881621466879,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466879,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466950,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466950,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466951,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621466951,,,,,,,,,,,,,,,$15.44,,,,
,,,881621466983,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,11.00,,,,$8.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,90536-90107,,,Iridium to PSTN Voice and Data Call,,,,,,$1.65,,,,,2.33,,,,$3.85,,,,
,,,,,,,,,,Total for 881621466983,,,,,,,,,,,,,,,$27.54,,,,
PO Number,,,MSISDN,,,,Product Code,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,,881621467000,,,,90217-90101,,,Iridium Subscription Fee,,,,,,$47.99,,,,,1.00,,,,$47.99,,,,
,,,,,,,,,,Total for 881621467000,,,,,,,,,,,,,,,$47.99,,,,
,,,881621467019,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,31.00,,,,$23.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467019,,,,,,,,,,,,,,,$38.69,,,,
,,,881621467020,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467020,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467054,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467054,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467318,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,44.33,,,,$33.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467318,,,,,,,,,,,,,,,$48.69,,,,
,,,881621467360,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467360,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467361,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467361,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467362,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,107.33,,,,$80.50,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467362,,,,,,,,,,,,,,,$95.94,,,,
,,,881621467443,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467443,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467444,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467444,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467445,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,34.33,,,,$25.75,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467445,,,,,,,,,,,,,,,$41.19,,,,
,,,881621467686,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467686,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467702,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467702,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467703,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467703,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467706,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467706,,,,,,,,,,,,,,,$15.44,,,,
,,,881621467707,,,,90190-90098,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,,43.00,,,,$32.25,,,,
,,,,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467707,,,,,,,,,,,,,,,$47.69,,,,
,,,881621467747,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881621467747,,,,,,,,,,,,,,,$15.44,,,,
PO Number,,,MSISDN,,,,Product Code,,,Description,,,,,,Rate,,,,,Quantity,,,,Amount,,,,
"1305M319FNRMA
0221 P20001
10/11/2019 -
09/14/2021",,,881622400953,,,,90190-90101,,,Iridium Subscription Fee,,,,,,$15.44,,,,,1.00,,,,$15.44,,,,
,,,,,,,,,,Total for 881622400953,,,,,,,,,,,,,,,$15.44,,,,
